antigen180|P99070|CP002114.3|mhcii|seq4196	antigen180|P99070|CP002114.3|mhcii|seq4196
antigen180|P99070|CP002114.3|mhcii|seq388	antigen180|P99070|CP002114.3|mhcii|seq2589
antigen180|P99070|CP002114.3|mhcii|seq388	antigen180|P99070|CP002114.3|mhcii|seq478
antigen180|P99070|CP002114.3|mhcii|seq388	antigen180|P99070|CP002114.3|mhcii|seq383
antigen180|P99070|CP002114.3|mhcii|seq388	antigen180|P99070|CP002114.3|mhcii|seq384
antigen180|P99070|CP002114.3|mhcii|seq388	antigen180|P99070|CP002114.3|mhcii|seq4000
antigen180|P99070|CP002114.3|mhcii|seq804	antigen180|P99070|CP002114.3|mhcii|seq804
antigen180|P99070|CP002114.3|mhcii|seq804	antigen180|P99070|CP002114.3|mhcii|seq805
antigen180|P99070|CP002114.3|mhcii|seq1028	antigen180|P99070|CP002114.3|mhcii|seq1028
antigen180|P99070|CP002114.3|mhcii|seq1028	antigen180|P99070|CP002114.3|mhcii|seq1029
antigen180|P99070|CP002114.3|mhcii|seq1284	antigen180|P99070|CP002114.3|mhcii|seq1284
antigen180|P99070|CP002114.3|mhcii|seq1508	antigen180|P99070|CP002114.3|mhcii|seq1508
antigen180|P99070|CP002114.3|mhcii|seq1508	antigen180|P99070|CP002114.3|mhcii|seq1507
antigen180|P99070|CP002114.3|mhcii|seq1508	antigen180|P99070|CP002114.3|mhcii|seq1506
antigen180|P99070|CP002114.3|mhcii|seq1508	antigen180|P99070|CP002114.3|mhcii|seq3886
antigen180|P99070|CP002114.3|mhcii|seq1508	antigen180|P99070|CP002114.3|mhcii|seq3887
antigen180|P99070|CP002114.3|mhcii|seq1508	antigen180|P99070|CP002114.3|mhcii|seq1977
antigen180|P99070|CP002114.3|mhcii|seq1508	antigen180|P99070|CP002114.3|mhcii|seq1978
antigen180|P99070|CP002114.3|mhcii|seq1508	antigen180|P99070|CP002114.3|mhcii|seq2876
antigen180|P99070|CP002114.3|mhcii|seq1508	antigen180|P99070|CP002114.3|mhcii|seq2875
antigen180|P99070|CP002114.3|mhcii|seq1508	antigen180|P99070|CP002114.3|mhcii|seq2877
antigen180|P99070|CP002114.3|mhcii|seq1604	antigen180|P99070|CP002114.3|mhcii|seq1604
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1828
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1825
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1826
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1827
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq711
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq712
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq713
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq492
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2156
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq493
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2157
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq430
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1262
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2158
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq431
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1263
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2159
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq432
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1264
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2160
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq433
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1265
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1266
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1267
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2899
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2900
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1941
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2901
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1590
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1942
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2614
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2902
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1591
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1943
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2615
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2903
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1592
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1944
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2616
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2904
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1593
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1945
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2617
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1594
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1946
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2618
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1595
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq2619
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1823
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq96
antigen180|P99070|CP002114.3|mhcii|seq1828	antigen180|P99070|CP002114.3|mhcii|seq1824
antigen180|P99070|CP002114.3|mhcii|seq2052	antigen180|P99070|CP002114.3|mhcii|seq2052
antigen180|P99070|CP002114.3|mhcii|seq2116	antigen180|P99070|CP002114.3|mhcii|seq2116
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq2660
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq2661
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq550
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq551
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq3879
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq3880
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq3881
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq1708
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq1709
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq1710
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq1998
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq2382
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq1999
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq2383
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq2000
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq2384
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq410
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq411
antigen180|P99070|CP002114.3|mhcii|seq2660	antigen180|P99070|CP002114.3|mhcii|seq412
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq2852
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq3624
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq2849
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq3621
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq2850
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq3622
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq2851
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq3623
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq2853
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq3625
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq2854
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq3626
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq2855
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq3627
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1290
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1291
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1292
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1293
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1167
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1168
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1169
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1170
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq4117
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1558
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq212
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq4118
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1559
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq4119
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1560
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq4120
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1561
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq4121
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq1562
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq2106
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq4122
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq2107
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq2108
antigen180|P99070|CP002114.3|mhcii|seq2852	antigen180|P99070|CP002114.3|mhcii|seq2109
antigen180|P99070|CP002114.3|mhcii|seq2341	antigen180|P99070|CP002114.3|mhcii|seq2341
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq2437
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq261
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq2434
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq258
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq2435
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq259
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq2436
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq260
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq2438
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq262
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq2439
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq4044
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq941
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq942
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq943
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq944
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq945
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq20
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq586
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq115
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq21
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq587
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq116
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq2837
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq2838
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq23
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq589
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq118
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq22
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq588
antigen180|P99070|CP002114.3|mhcii|seq2437	antigen180|P99070|CP002114.3|mhcii|seq117
antigen180|P99070|CP002114.3|mhcii|seq3781	antigen180|P99070|CP002114.3|mhcii|seq3781
antigen180|P99070|CP002114.3|mhcii|seq3781	antigen180|P99070|CP002114.3|mhcii|seq3782
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq3845
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1569
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1570
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq3842
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq3843
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq3844
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq3846
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq2120
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq2117
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq2118
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq2119
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq2121
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq2122
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq2123
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1673
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1674
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1675
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1676
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq4172
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1677
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq4173
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq4174
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq4082
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq4083
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1212
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1209
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1210
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1211
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1213
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1214
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1567
antigen180|P99070|CP002114.3|mhcii|seq3845	antigen180|P99070|CP002114.3|mhcii|seq1568
antigen180|P99070|CP002114.3|mhcii|seq774	antigen180|P99070|CP002114.3|mhcii|seq774
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq902
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq898
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq899
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq900
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq901
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq903
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq1063
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3462
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq1064
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3463
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq1065
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3464
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq1066
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3465
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq907
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq904
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq905
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq4105
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq906
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3466
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq4106
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq1067
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3467
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq4107
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq1068
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3468
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq1069
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3469
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq1070
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3470
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq1071
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq1072
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq338
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq339
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq340
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3700
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq341
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3701
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq342
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3702
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3703
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq2733
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq334
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq4099
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3695
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq335
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq4100
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3696
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq336
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq4101
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3697
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq337
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq4102
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3698
antigen180|P99070|CP002114.3|mhcii|seq902	antigen180|P99070|CP002114.3|mhcii|seq3699
antigen180|P99070|CP002114.3|mhcii|seq4262	antigen180|P99070|CP002114.3|mhcii|seq4262
antigen180|P99070|CP002114.3|mhcii|seq4262	antigen180|P99070|CP002114.3|mhcii|seq4036
antigen180|P99070|CP002114.3|mhcii|seq4262	antigen180|P99070|CP002114.3|mhcii|seq4261
antigen180|P99070|CP002114.3|mhcii|seq615	antigen180|P99070|CP002114.3|mhcii|seq615
antigen180|P99070|CP002114.3|mhcii|seq615	antigen180|P99070|CP002114.3|mhcii|seq614
antigen180|P99070|CP002114.3|mhcii|seq615	antigen180|P99070|CP002114.3|mhcii|seq4216
antigen180|P99070|CP002114.3|mhcii|seq1223	antigen180|P99070|CP002114.3|mhcii|seq1223
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq1287
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq1286
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq1288
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq1289
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq1285
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq1164
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq1163
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq1165
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq1166
antigen180|P99070|CP002114.3|mhcii|seq1287	antigen180|P99070|CP002114.3|mhcii|seq4116
