accession,FEL_mean_alpha,FEL_mean_beta,FEL_mean_lrt,FUBAR_mean_alpha,FUBAR_mean_beta,FUBAR_mean_prob_neg,FUBAR_mean_prob_pos,ProtLearn_Amino acid composition,ProtLearn_Average flexibility indices,ProtLearn_Average volume of buried residue,ProtLearn_Composition,ProtLearn_Hydropathy index,ProtLearn_Hydrophobicity,ProtLearn_Hydrophobicity index,ProtLearn_Polarity,ProtLearn_Relative mutability,ProtLearn_Volume,ProtLearn_length,ProtLearn_pK (-COOH),SLAC_mean_dN/dS,SLAC_mean_n,SLAC_mean_s,allergenicity_blast_score,allergenicity_hybrid_score,allergenicity_merci_score,bcell_avg_peptide_length,bcell_num_peptides,deeplocpro_prob_cytoplasmic,deeplocpro_prob_extracellular,deeplocpro_prob_periplasmic,deeptmhmm_proportion_outside,dssp_percent_helix,dssp_percent_loop,dssp_percent_sheet,ellipro_mean_discontinuous_score,ellipro_mean_linear_score,ellipro_med_discontinuous_score,ellipro_med_linear_score,ellipro_num_discontinuous_epitopes,ellipro_num_linear_epitopes,ifnepitope2_mean_blast_score,ifnepitope2_mean_ml_score,ifnepitope2_mean_total_score,ifnepitope2_med_blast_score,ifnepitope2_med_ml_score,ifnepitope2_med_total_score,mhci_num_peptides,mhci_num_strong_binders,mhci_num_weak_binders,mhci_percentile,mhci_score,mhcii_num_peptides,mhcii_num_strong_binders,mhcii_num_weak_binders,mhcii_percentile,mhcii_score,rate4site_deeptmhmm_max_outside_scores,rate4site_deeptmhmm_mean_outside_scores,rate4site_deeptmhmm_min_outside_scores,rate4site_deeptmhmm_nan,rate4site_max_per_site_score,rate4site_mean_per_site_score,rate4site_median_per_site_score,rate4site_min_per_site_score,signalp_prob_other,signalp_prob_signalp,targetp_prob_SP,targetp_prob_mTP,targetp_prob_noTP,prob_antigen
Q2FWC4,40.95242396547188,21.6308464695033,1.897673083000755,3.10665108911664,10.02164874125824,0.6078879651290819,0.3442264663282689,5.0,0.0,140.0,0.0,0.0,1.0,0.0,8.0,79.0,75.0,394.0,2.0,0.0,0.0,1.0,-0.5,0.18733333333333335,0.16666666666666666,7.0,1.0,0.9911666666666666,0.003916666666666666,0.0014166666666666668,0.0,0.4219512195121951,0.3341463414634146,0.2048780487804878,0.6986428571428571,0.6986428571428571,0.6905,0.6905,14.0,14.0,0.0,0.5927300286957328,0.5927300286957328,0.0,0.5933333333333333,0.5933333333333333,429.0,145.33333333333334,283.6666666666667,0.9030510786320898,0.336094549943762,172.0,33.333333333333336,138.66666666666666,2.6560404624277454,0.37097117785333783,7.0963,0.007857187729934566,-0.7699000000000001,-0.3222666666666667,7.0963,1.2631578947362574e-05,-0.3119,-0.7699,0.999107,0.000893,0.00015866666666666668,0.00018733333333333332,0.9996543333333333,0.204
Q99WM3,149.15474805053333,0.9896275830058804,2.9392116415221192,3.58592152146335,11.692090276602768,0.7524838766490856,0.2017412055399737,6.0,0.0,137.0,0.0,0.0,1.0,0.0,8.0,79.0,71.0,393.0,2.0,0.0,0.0,1.16,-0.5,-0.3035,0.0,7.0,1.0,0.9702500000000001,0.021650000000000003,0.0,0.0,0.3618581907090464,0.3740831295843521,0.2249388753056234,0.7079473684210527,0.7079473684210527,0.721,0.721,19.0,19.0,0.0,0.6206883116883117,0.6206883116883117,0.0,0.62,0.62,400.5,115.0,285.5,0.9613654519950126,0.3224081915243142,208.0,49.5,158.5,2.412083217753121,0.3588018855987055,13.9643,2.8498727735362396e-05,-0.0714,-0.0714,13.9643,2.8498727735362396e-05,-0.0714,-0.0714,0.988451,0.011549,0.0512665,0.17162650000000002,0.777107,0.204
A6U1T3,151.74838876071715,1.056576607557704,2.319709684502333,1.9732272843138257,4.159052323638697,0.7143294032376402,0.234171070585284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271408828308165,0.0948275862068965,1.3706896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202
A6U284,427.5547790608418,0.4230627408055893,2.939517133992444,4.6506795928308025,4.911467217767424,0.4786688272398408,0.4711138375918642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Q2FK09,16.060274484997073,0.717110299868153,2.585126662052397,2.926369778768054,9.06150544720682,0.6915735637350738,0.2611158267878376,5.0,0.0,148.0,0.0,0.0,1.0,0.0,8.0,82.0,82.0,246.0,2.0,0.0,0.0,1.1428571428571428,-0.4,0.019,0.3,6.0,1.0,0.9859,0.01008,0.0,0.0,0.3244274809160305,0.3129770992366412,0.3015267175572519,0.6820714285714286,0.6820714285714286,0.669,0.669,14.0,14.0,0.0,0.559827531012405,0.559827531012405,0.0,0.5660000000000001,0.5660000000000001,251.4,70.8,180.6,0.9672502378108907,0.3146886433119495,113.6,21.6,92.0,2.7136355159680168,0.36528663954634844,4.299259999999999,-0.033688279395567386,-0.7115,-0.45018,4.9051,-1.818181818187642e-06,-0.49345,-0.7115,0.9996069999999999,0.00039299999999999996,0.0007559999999999999,8.340000000000001e-05,0.9991608,0.198
Q2YY04,19.75512363639783,10.095151574593086,1.4594691722559596,2.282380755755785,6.960839244751583,0.6340801000884423,0.3165943374820809,5.0,0.0,151.0,0.0,0.0,1.0,0.0,8.0,82.0,85.0,451.0,2.0,0.0693343398331458,0.15,1.15,-0.5,-0.41,0.0,5.4,1.2,0.6673,0.01474,0.0,0.0,0.5331905781584583,0.2612419700214132,0.171306209850107,0.6618,0.6618,0.6915,0.6915,10.0,10.0,0.0,0.5835486059349557,0.5835486059349557,0.0,0.588,0.588,272.0,86.6,185.4,0.9476786524171553,0.3262721127405371,125.0,31.2,93.8,2.268536263736263,0.3875636065934066,2.1177,0.05329266612984129,-0.6265,-0.47106000000000003,2.1177,1.2658227848301625e-06,-0.4763,-0.6265,0.9995356,0.00046439999999999996,3.82e-05,0.0007991999999999999,0.999163,0.198
A7X4V7,64.96062408076853,105.394202971314,1.4248802617422769,3.2023846958363142,11.890205333918498,0.6431420005033112,0.310934278733806,5.0,0.0,141.0,0.0,0.0,1.0,0.0,8.0,79.0,75.0,412.0,2.0,0.0,0.0,1.0,0.0,0.661,0.5,0.0,0.0,0.96985,0.01685,0.0,0.0,0.4836448598130841,0.3434579439252336,0.1355140186915887,0.673,0.673,0.6735,0.6735,14.0,14.0,0.0,0.5707142857142857,0.5707142857142857,0.0,0.56,0.56,289.5,90.0,199.5,0.9072445683315824,0.32607928937661157,110.5,14.5,96.0,2.5982592137592135,0.36052185237510237,5.7102,-8.284023668632228e-06,-0.1741,-0.1741,5.7102,-8.284023668632228e-06,-0.1741,-0.1741,0.999353,0.000647,0.00045,0.000576,0.998974,0.194
Q2FXX5,56.16477586755786,2.952817701548268,1.5783198194057682,1.230704407935636,3.5329469507941225,0.669589972399958,0.2799976088581188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1250148624263074,0.4298245614035088,1.2017543859649125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194
O50581,17.186376067124296,0.4417685512407109,2.865436129888121,4.109096555865513,8.050025987902544,0.6832995205130877,0.2689486376079438,5.0,0.0,148.0,0.0,0.0,1.0,0.0,8.0,78.0,82.0,686.0,2.0,0.0,0.0,1.0344827586206895,-0.5,-0.442,0.0,0.0,0.0,0.98145,0.0037833333333333334,0.0,0.0,0.4230769230769231,0.3732193732193732,0.1809116809116809,0.6653749999999999,0.6653749999999999,0.6755,0.6755,24.0,24.0,0.0,0.6062852744165078,0.6062852744165078,0.0,0.6116666666666667,0.6116666666666667,683.8333333333334,219.33333333333334,464.5,0.8939536883740441,0.3368445205211404,262.0,50.0,212.0,2.5034448769552555,0.35876205696876257,6.0452,0.07997806653891884,-0.5914,-0.2962416666666667,6.0452,-7.288629737710348e-07,-0.3722499999999999,-0.5914,0.9993188333333333,0.0006811666666666667,0.00020050000000000002,0.00014233333333333334,0.9996566666666666,0.192
Q2G107,318.9743141153009,1.984814572077525,2.38808111221156,2.6387198261186087,10.218464222294385,0.7986551310064303,0.1574196226430589,5.0,0.0,147.0,0.0,0.0,1.0,0.0,8.0,80.0,81.0,203.0,2.0,0.0185798932645885,0.0588235294117647,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.49545,0.44258333333333333,0.00019999999999999998,0.0,0.1552511415525114,0.5296803652968036,0.2420091324200913,0.7000909090909091,0.7000909090909091,0.62,0.62,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1703,-5.911330049260875e-06,-0.3699,-0.3699,0.0,0.0,0.0,0.0,0.0,0.192
P12053,0.0,0.0,0.0,4.740846985122332,6.127902229018229,0.4968198235273185,0.4530764675323354,5.0,0.0,155.0,0.0,0.0,1.0,0.0,8.0,78.5,89.0,427.0,2.0,2.915603987084925,2.3125,0.4375,-0.5,-0.341,0.0,9.5,2.0,0.9157,0.0677,0.0,0.0,0.3872759856630824,0.31493971977842944,0.25741283805799936,0.7032105263157895,0.7032105263157895,0.69,0.69,18.5,18.5,0.0,0.5764761904761905,0.5764761904761905,0.0,0.59,0.59,118.0,38.0,80.0,0.9402118644067796,0.3202094661016949,37.0,9.0,28.0,2.3743243243243244,0.4087422702702702,5.9439,-2.5663716814147378e-05,-1.0954,-0.1457,5.9439,-2.5663716814147378e-05,-0.1457,-1.0954,0.999597,0.000403,6e-06,9e-05,0.999904,0.19
A8Z4J3,267.5223032462042,0.7121284009386173,2.18852559616489,2.586818345628284,5.613731406646738,0.659984834448924,0.293963486836074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368833693548007,0.1,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18875977653631285
Q2FV70,534.5008273370488,1.835617039341039,2.2597670940121737,2.3493744916506483,6.070354471970807,0.6919378239070899,0.2561084426978685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316537405158502,0.0806451612903225,1.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18875977653631285
P68821,43.64074174881956,1.6895852095003463,3.173999725831819,4.55308471791438,20.18954587287726,0.8142637255635229,0.1404854377415538,6.0,0.0,139.0,0.0,0.0,1.0,0.0,8.0,78.0,75.0,396.0,2.0,0.0,0.0,1.0909090909090908,0.0,0.582,0.0,8.333333333333334,3.0,0.9676,0.0303,0.0,0.0,0.3883495145631068,0.3980582524271844,0.174757281553398,0.6711176470588235,0.6711176470588235,0.686,0.686,17.0,17.0,0.0,0.6052577319587629,0.6052577319587629,0.0,0.61,0.61,423.0,145.0,278.0,0.8927872340425532,0.3362195460992908,267.0,68.0,199.0,2.370187265917603,0.3907763670411985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999487,0.000513,0.000113,2.8e-05,0.999859,0.188
P60611,16.060274484997073,0.717110299868153,2.585126662052397,2.926369778768054,9.06150544720682,0.6915735637350738,0.2611158267878376,5.0,0.0,147.5,0.0,0.0,1.0,0.0,8.0,82.0,81.5,182.0,2.0,0.0,0.0,1.1428571428571428,-0.4,0.019,0.3,6.0,1.0,0.9859,0.01008,0.0,0.0,0.34236079928154467,0.30722384373596767,0.25370453524921416,0.6810357142857143,0.6810357142857143,0.66825,0.66825,11.5,11.5,0.0,0.559827531012405,0.559827531012405,0.0,0.5660000000000001,0.5660000000000001,251.4,70.8,180.6,0.9672502378108907,0.3146886433119495,113.6,21.6,92.0,2.7136355159680168,0.36528663954634844,4.299259999999999,-0.033688279395567386,-0.7115,-0.45018,4.9051,-1.818181818187642e-06,-0.49345,-0.7115,0.9996069999999999,0.00039299999999999996,0.0007559999999999999,8.340000000000001e-05,0.9991608,0.188
Q6GEI4,82.70348178800478,353.1517202578044,-0.0113094276613559,4.601066396774098,5.55655736107886,0.4898554417517146,0.4599075638473486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186
A7X4W4,45.95864035220892,15.509764688105388,1.736204248421545,2.916682409692537,8.330869420876091,0.5852087019911845,0.3655065319605601,5.0,0.0,144.0,0.0,0.0,1.0,0.0,9.0,82.0,78.0,358.0,2.0,0.0,0.0,1.0,-0.5,0.175,0.5,5.5,2.0,0.9897,0.0099,0.0,0.0,0.5053475935828877,0.2620320855614973,0.1898395721925133,0.6848571428571428,0.6848571428571428,0.655,0.655,14.0,14.0,0.0,0.5524242424242424,0.5524242424242424,0.0,0.55,0.55,301.0,76.0,225.0,0.9953654485049834,0.3024275913621262,206.0,40.0,166.0,2.572864077669903,0.3483583155339805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999802,0.000198,6e-06,8.9e-05,0.999905,0.18475977653631287
P99070,27.86157781396101,0.8142802286800392,4.335155458643802,2.4253055387552296,9.751998998805115,0.5816350108363308,0.3686459930852843,6.0,0.0,134.0,0.0,0.0,1.0,0.0,8.0,78.0,70.0,302.0,2.0,0.0,0.0,1.3333333333333333,0.0,0.636,0.0,0.0,0.0,0.8842,0.1091,0.0,0.0,0.3459119496855345,0.4025157232704403,0.2012578616352201,0.6644,0.6644,0.671,0.671,15.0,15.0,0.0,0.5962585034013606,0.5962585034013606,0.0,0.59,0.59,346.0,112.0,234.0,0.909843930635838,0.3366397138728323,71.0,14.0,57.0,2.5301408450704224,0.3656034929577464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998524,0.001476,0.000336,0.001381,0.998283,0.184
P60735,427.5547790608418,0.4230627408055893,2.059967696736795,4.743831245972034,5.194113012469005,0.4819454915486211,0.4679242514270523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184
P65177,367.56735748235417,1.6600954716032703,2.1758293163794,3.834505470266671,11.311823699508512,0.7272976141415736,0.2204841635592658,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,83.0,79.0,238.0,2.0,0.0651399089002731,0.1583333333333333,1.0416666666666667,-0.5,0.0545,0.5,0.0,0.0,0.957775,0.026075,0.0,0.0,0.3661417322834646,0.3818897637795275,0.1889763779527559,0.7024166666666667,0.7024166666666667,0.6815,0.6815,12.0,12.0,0.0,0.5432934782608696,0.5432934782608696,0.0,0.535,0.535,324.75,107.25,217.5,0.8804798660382089,0.34864455235159164,134.5,25.25,109.25,2.612279325752083,0.37872197751610875,5.1027,-2.3949579831957192e-05,-0.4685,-0.4685,5.1027,-2.3949579831957192e-05,-0.4685,-0.4685,0.9957365,0.0042635,0.0175625,0.014479249999999999,0.9679584999999999,0.182
Q7A417,27.877047036734893,1.626048899776783,2.7668896572469728,2.794365240001041,4.79860461016812,0.5226591593956558,0.417741912361713,5.0,0.0,141.0,0.0,0.0,1.0,0.0,8.0,80.0,76.0,317.0,2.0,0.0,0.0,1.1428571428571428,-0.5,-0.35839999999999994,0.0,5.2,1.0,0.9879,0.01104,0.0,0.0,0.3723723723723723,0.4174174174174174,0.1621621621621621,0.6776923076923077,0.6776923076923077,0.69,0.69,13.0,13.0,0.0,0.5643171521035599,0.5643171521035599,0.0,0.564,0.564,355.0,131.2,223.8,0.870062415655884,0.35758932360613516,208.4,42.8,165.6,2.5666386558587897,0.37140281274910614,5.6108,0.00317598283658352,-0.7318,-0.3928,5.6108,-5.993690851734279e-06,-0.3933,-0.7318,0.9991654000000001,0.0008345999999999999,8.46e-05,9.28e-05,0.9998227999999999,0.178
A5IRH5,33.700333904166534,2.7672627810129486,1.9935826002593695,4.863126762902651,16.77798541189441,0.7811288644047611,0.1703083238993351,5.0,0.0,150.0,0.0,0.0,1.0,0.0,8.0,82.0,83.0,239.0,2.0,0.0,0.0,1.0,-0.5,-0.325,0.0,9.8,5.0,0.9779,0.0006,0.0,0.0,0.3803921568627451,0.3450980392156862,0.2156862745098039,0.713,0.713,0.707,0.707,15.0,15.0,0.0,0.5512987012987013,0.5512987012987013,0.0,0.55,0.55,336.0,101.0,235.0,0.9071071428571428,0.3289368809523809,102.0,19.0,83.0,2.432745098039216,0.3484048529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999352,0.000648,1.1e-05,9e-06,0.99998,0.176
Q5HGQ3,139.2773098624838,1.687255176654513e-06,1.269864355265682,4.941486118184184,5.048377304175231,0.4762105738125695,0.4736518609655434,5.0,0.0,154.0,0.0,0.0,1.0,0.0,8.0,78.0,88.0,143.0,2.0,0.0,0.0,1.0,-0.5,-0.303,0.0,0.0,0.0,0.9878,0.0077,0.0,0.0,0.3836477987421384,0.2515723270440251,0.270440251572327,0.6715454545454546,0.6715454545454546,0.639,0.639,11.0,11.0,0.0,0.5797777777777777,0.5797777777777777,0.0,0.6,0.6,160.0,49.0,111.0,0.89673125,0.3318353,56.0,16.0,40.0,2.447857142857143,0.4236507678571428,11.3518,-7.692307692304516e-06,-1.868,-0.0844,11.3518,-7.692307692304516e-06,-0.0844,-1.868,0.999076,0.000924,0.000171,0.000419,0.99941,0.174
Q2G080,64.66647294549658,1.852270918585856,1.6300298084013427,3.0293975214315023,5.841877936515199,0.6813030553380978,0.2687931267883768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172
Q7A0H9,54.825379025123226,16.57371681160424,1.5748289441980252,3.417108109501587,11.028344414950151,0.6456692978420849,0.3052028361693001,5.0,0.0,150.0,0.0,0.0,1.0,0.0,8.0,78.0,85.0,347.0,2.0,0.0,0.0,1.25,-0.5,-0.406,0.0,0.0,0.0,0.8822,0.0099,0.0,0.0,0.6308539944903582,0.2148760330578512,0.1129476584022038,0.6783076923076923,0.6783076923076923,0.649,0.649,13.0,13.0,0.0,0.5684180790960452,0.5684180790960452,0.0,0.58,0.58,235.0,73.0,162.0,0.9254425531914894,0.324889714893617,126.0,28.0,98.0,2.4343650793650795,0.3915180158730159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999649,0.000351,2.1e-05,5.9e-05,0.99992,0.17
A5IQW9,11.163549519539105,0.2865857989561218,2.446726399462408,3.276415643584167,10.10340182396408,0.6295197473199114,0.3201306461575273,5.0,0.0,148.0,0.0,0.0,1.0,0.0,8.0,77.0,83.0,303.0,2.0,0.0,0.0,1.125,-0.5,-0.43,0.0,6.0,2.0,0.9184,0.0705,0.0,0.0,0.4482758620689655,0.3322884012539185,0.1692789968652037,0.6768421052631579,0.6768421052631579,0.661,0.661,19.0,19.0,0.0,0.5775593220338983,0.5775593220338983,0.0,0.59,0.59,367.0,113.0,254.0,0.9203760217983652,0.3332966730245231,160.0,33.0,127.0,2.3308125,0.4006142625,6.3974,-2.2772277227717197e-05,-1.1981,-0.1734,6.3974,-2.2772277227717197e-05,-0.1734,-1.1981,0.999091,0.000909,3.9e-05,5e-06,0.999957,0.168
Q2G2P8,84.94646413541666,0.4261132578322865,1.9534193505523088,3.5014562996020047,6.379446653179957,0.6583185302241074,0.2871754711746346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577997814503217,1.012152777777778,0.9878472222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168
A6U0U2,71.9084577895348,0.0009574253347279,1.4505869010440349,4.4629802620763,4.599857663059521,0.4753733046443223,0.4741615116347125,5.0,0.0,148.0,0.0,0.0,1.0,0.0,8.0,79.0,82.0,160.0,2.0,0.0,0.0,1.0,-0.5,-0.463,0.0,0.0,0.0,0.9636,0.0291,0.0,0.0,0.3920454545454545,0.3409090909090909,0.1761363636363636,0.6768,0.6768,0.671,0.671,15.0,15.0,0.0,0.5390131578947368,0.5390131578947368,0.0,0.555,0.555,218.0,65.0,153.0,0.9483761467889908,0.3287909266055046,80.0,29.0,51.0,2.10475,0.4871807125,5.4823,-2.937499999999457e-05,-1.0806,-0.1952,5.4823,-2.937499999999457e-05,-0.1952,-1.0806,0.999582,0.000418,8.6e-05,1.2e-05,0.999902,0.166
Q5HHQ3,11.163549519539105,0.2865857989561218,2.4467264335863885,3.2764155545605425,10.103401832498855,0.6295197490074527,0.3201306445086026,5.0,0.0,148.0,0.0,0.0,1.0,0.0,8.0,77.0,83.0,303.0,2.0,0.0,0.0,1.125,-0.5,-0.43,0.0,6.0,2.0,0.9184,0.0705,0.0,0.0,0.45141065830721,0.335423197492163,0.1692789968652037,0.6721052631578948,0.6721052631578948,0.655,0.655,19.0,19.0,0.0,0.5775593220338983,0.5775593220338983,0.0,0.59,0.59,367.0,113.0,254.0,0.9203760217983652,0.3332966730245231,160.0,33.0,127.0,2.3308125,0.4006142625,6.3974,-2.2772277227717197e-05,-1.1981,-0.1734,6.3974,-2.2772277227717197e-05,-0.1734,-1.1981,0.999091,0.000909,3.9e-05,5e-06,0.999957,0.162
Q2YT14,869.5085316144846,0.0043330421374858,3.478269042173225,0.0,0.0,0.0,0.0,5.0,0.0,148.0,0.0,0.0,1.0,0.0,8.0,78.0,81.0,463.0,2.0,0.0,0.0,1.0,0.0,0.279,0.0,8.5,2.0,0.9946,0.0054,0.0,0.0,0.348643006263048,0.3549060542797494,0.2630480167014614,0.68605,0.68605,0.7124999999999999,0.7124999999999999,20.0,20.0,0.0,0.596967032967033,0.596967032967033,0.0,0.6,0.6,528.0,178.0,350.0,0.8976420454545454,0.3419914412878788,181.0,27.0,154.0,2.570331491712708,0.3575515856353591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998533,0.001467,0.000394,0.000418,0.999188,0.162
Q2FXU5,170.066395990943,9.766606411392448,1.989662871438349,2.9401117967838526,10.162960228838513,0.6396672034069466,0.3120450632920221,5.0,0.0,146.0,0.0,0.0,1.0,0.0,8.0,77.0,80.0,588.0,2.0,0.0,0.0,1.0833333333333333,-0.5,0.066,0.5,13.0,1.0,0.99115,0.00865,0.0,0.0,0.3344370860927152,0.3973509933774834,0.2417218543046357,0.6885,0.6885,0.6915,0.6915,16.0,16.0,0.0,0.582265625,0.582265625,0.0,0.58,0.58,566.5,188.5,378.0,0.8937586827951963,0.333468699919295,175.0,29.0,146.0,2.593455519618413,0.386244571269888,12.2747,-1.052631578947572e-05,-0.0813,-0.0813,12.2747,-1.052631578947572e-05,-0.0813,-0.0813,0.99888,0.00112,0.000152,0.018287,0.981561,0.156
Q6GD73,30.038664641600118,0.397520548679297,3.1468950061857064,3.5372477020892705,14.884812461948489,0.7825013069595707,0.174321271385424,5.0,0.0,143.0,0.0,0.0,1.0,0.0,8.0,76.0,77.0,427.0,2.0,0.0,0.0,1.2105263157894737,-0.5,0.14300000000000002,0.5,0.0,0.0,0.9755499999999999,0.0235,0.0,0.0,0.3702031602708803,0.3837471783295711,0.2099322799097065,0.6638823529411765,0.6638823529411765,0.662,0.662,17.0,17.0,0.0,0.5721957040572793,0.5721957040572793,0.0,0.56,0.56,491.0,162.5,328.5,0.9512396744608569,0.3222829061378729,222.5,58.0,164.5,2.359192118127096,0.3969204699430372,14.5603,1.896955503512256e-05,-0.0685,-0.0685,14.5603,1.896955503512256e-05,-0.0685,-0.0685,0.997415,0.002585,0.000174,3.7e-05,0.999789,0.154
Q2YSI3,47.70392831856837,1.2902374062643542,2.5536034187339847,4.316522415365382,11.137605263114084,0.7270362775182034,0.2243111638890993,5.0,0.0,146.0,0.0,0.0,1.0,0.0,8.0,77.0,79.0,352.0,2.0,0.0,0.0,1.0,-0.5,0.09899999999999999,0.375,5.0,1.0,0.9804,0.017175,0.0,0.0,0.4266304347826087,0.3695652173913043,0.1603260869565217,0.6738947368421052,0.6738947368421052,0.686,0.686,19.0,19.0,0.0,0.6111246101430605,0.6111246101430605,0.0,0.61875,0.61875,462.5,155.5,307.0,0.8891712107115937,0.34275830869879836,167.0,37.75,129.25,2.37375073313783,0.39755475090420334,7.7768,0.0694464719370452,-0.4432,-0.4432,7.7768,1.1079545454551831e-05,-0.4432,-0.4432,0.99836,0.00164,0.002118,0.0011459999999999999,0.9967360000000001,0.152
