accession,FEL_mean_alpha,FEL_mean_beta,FEL_mean_lrt,FUBAR_mean_alpha,FUBAR_mean_beta,FUBAR_mean_prob_neg,FUBAR_mean_prob_pos,ProtLearn_Amino acid composition,ProtLearn_Average flexibility indices,ProtLearn_Average volume of buried residue,ProtLearn_Composition,ProtLearn_Hydropathy index,ProtLearn_Hydrophobicity,ProtLearn_Hydrophobicity index,ProtLearn_Polarity,ProtLearn_Relative mutability,ProtLearn_Volume,ProtLearn_length,ProtLearn_pK (-COOH),SLAC_mean_dN/dS,SLAC_mean_n,SLAC_mean_s,allergenicity_blast_score,allergenicity_hybrid_score,allergenicity_merci_score,bcell_avg_peptide_length,bcell_num_peptides,cluster_num_clusters,cluster_percent_identity/num_strain,deeplocpro_prob_cell_wall_surface,deeplocpro_prob_cytoplasmic,deeplocpro_prob_cytoplasmic_membrane,deeplocpro_prob_extracellular,deeplocpro_prob_outer_membrane,deeplocpro_prob_periplasmic,deeptmhmm_proportion_outside,discotope_max_calibrated_score,discotope_max_discotope_score,discotope_max_rsa,discotope_mean_calibrated_score,discotope_mean_discotope_score,discotope_mean_rsa,discotope_median_calibrated_score,discotope_median_discotope_score,discotope_median_rsa,discotope_min_calibrated_score,discotope_min_discotope_score,discotope_min_rsa,discotope_num_epitope_peptides,dssp_percent_helix,dssp_percent_loop,dssp_percent_sheet,ellipro_mean_discontinuous_score,ellipro_mean_linear_score,ellipro_med_discontinuous_score,ellipro_med_linear_score,ellipro_num_discontinuous_epitopes,ellipro_num_linear_epitopes,ifnepitope2_mean_blast_score,ifnepitope2_mean_ml_score,ifnepitope2_mean_total_score,ifnepitope2_med_blast_score,ifnepitope2_med_ml_score,ifnepitope2_med_total_score,mhci_num_peptides,mhci_num_strong_binders,mhci_num_weak_binders,mhci_percentile,mhci_score,mhcii_num_peptides,mhcii_num_strong_binders,mhcii_num_weak_binders,mhcii_percentile,mhcii_score,rate4site_deeptmhmm_max_outside_scores,rate4site_deeptmhmm_mean_outside_scores,rate4site_deeptmhmm_min_outside_scores,rate4site_deeptmhmm_nan,rate4site_max_per_site_score,rate4site_mean_per_site_score,rate4site_median_per_site_score,rate4site_min_per_site_score,signalp_prob_other,signalp_prob_signalp,targetp_prob_SP,targetp_prob_mTP,targetp_prob_noTP,prob_antigen
A0A3A2ILB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,146.0,0.0,0.0,1.0,0.0,8.0,80.0,79.0,340.0,2.0,0.0,0.0,0.0,0.0,0.332,0.08333333333333333,17.958278867102397,16.166666666666668,1.0,0.928,0.6246333333333333,0.00011666666666666667,5e-05,0.3725,0.0024333333333333334,0.0002666666666666667,0.92356678741878,1.90816,0.28126,1.03393,1.1722992,0.2214128,0.8952264,1.12124,0.21726,0.90249,0.90004,0.19927,0.71315,25.0,0.0805555555555555,0.8638888888888889,0.0,0.6833461538461538,0.6833461538461538,0.6755,0.6755,26.0,26.0,0.0,0.576116538224972,0.576116538224972,0.0,0.5933333333333333,0.5933333333333333,555.3333333333334,179.66666666666666,375.6666666666667,0.8939923037675848,0.3421475561814203,232.66666666666666,55.0,177.66666666666666,2.3930699504423973,0.4054899753958705,3.7222,-0.0004266700597764566,-0.3684,-0.3684,3.7222,1.794117647058675e-05,-0.3684,-0.3684,0.04641083333333334,0.9535891666666667,0.9592825,0.010747833333333333,0.029969833333333334,0.99
A0A390W8I0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,143.0,0.0,0.0,1.0,0.0,8.0,82.0,77.0,327.0,2.0,0.0,0.0,0.0,-0.5,0.01266666666666666,0.3333333333333333,14.916666666666666,4.666666666666667,1.0,0.885,0.0001,0.0,0.0001,0.9994166666666667,0.00031666666666666665,3.3333333333333335e-05,0.9202438932306415,4.04648,0.57847,1.00188,1.9002931818181816,0.3412910606060606,0.5350669696969697,1.633525,0.31181,0.5140450000000001,0.92528,0.23354,0.11735,66.0,0.0288184438040345,0.4293948126801152,0.484149855907781,0.666235294117647,0.666235294117647,0.682,0.682,17.0,17.0,0.0,0.566040021559991,0.566040021559991,0.0,0.5816666666666667,0.5816666666666667,388.1666666666667,123.0,265.1666666666667,0.9019954351572458,0.3349324156327947,149.16666666666666,37.333333333333336,111.83333333333333,2.5193519647077998,0.3962644206295201,3.593,-0.003604797841006753,-0.4708,-0.4708,3.593,-1.7737003058104906e-05,-0.4708,-0.4708,0.008069999999999999,0.99193,0.9925926666666666,0.0006081666666666667,0.0067993333333333334,0.99
Q9ZFS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,148.0,0.0,0.0,1.0,0.0,8.0,78.0,84.0,232.0,2.0,0.0,0.0,0.0,0.4166666666666667,0.544,0.0,8.362499999999999,5.833333333333333,1.0,0.946,0.017766666666666667,3.3333333333333335e-05,0.0059499999999999996,0.9758999999999999,0.0003,5e-05,0.8705963576653232,2.73515,0.57608,1.05675,1.4254608333333334,0.3834921666666667,0.600914,1.32684,0.36899,0.5777950000000001,0.90052,0.3063,0.12989,60.0,0.2137096774193548,0.4032258064516129,0.3185483870967742,0.6924285714285714,0.6924285714285714,0.688,0.688,14.0,14.0,0.0,0.5553078955797566,0.5553078955797566,0.0,0.5541666666666667,0.5541666666666667,318.6666666666667,101.66666666666667,217.0,0.9025691519444599,0.32456843976743194,145.83333333333334,35.166666666666664,110.66666666666667,2.358008007482756,0.4187973342429369,3.7801,-4.181034482759955e-05,-0.331,-0.331,3.7801,-4.181034482759955e-05,-0.331,-0.331,0.04647716666666666,0.9535228333333333,0.951043,0.020934333333333333,0.02802316666666667,0.99
A0A0D6W7J6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,149.0,0.0,0.0,1.0,0.0,8.0,75.0,85.0,227.0,2.0,0.0,0.0,0.0,0.5,0.6646666666666666,0.0,10.534848484848485,10.666666666666666,1.0,0.914,0.01745,1.6666666666666667e-05,0.0032666666666666664,0.9790000000000001,0.00021666666666666666,0.0,0.8751835535976505,2.40994,0.5311,1.01984,1.3672543548387095,0.37775,0.6032875806451613,1.295725,0.36723,0.58082,0.91177,0.31076,0.13812,62.0,0.1214574898785425,0.4615384615384615,0.3360323886639676,0.65025,0.65025,0.641,0.641,16.0,16.0,0.0,0.582427701674277,0.582427701674277,0.0,0.575,0.575,274.1666666666667,88.16666666666667,186.0,0.9017001492472567,0.33611318666646556,99.83333333333333,12.0,87.83333333333333,2.8341281734055883,0.33865068216698474,3.5938,-1.0132158590321926e-05,-0.3985,-0.3985,3.5938,-1.0132158590321926e-05,-0.3985,-0.3985,0.11523966666666667,0.8847603333333334,0.9241001666666667,0.05117783333333333,0.024721833333333332,0.99
A0A0D6HYB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,146.0,0.0,0.0,1.0,0.0,8.0,81.0,79.0,340.0,2.0,0.0,0.0,0.0,0.0,0.332,0.08333333333333333,17.958278867102397,16.166666666666668,1.0,0.928,0.6246333333333333,0.00011666666666666667,5e-05,0.3725,0.0024333333333333334,0.0002666666666666667,0.92356678741878,1.8015,0.28071,1.04447,1.153984193548387,0.2251274193548387,0.9043596774193547,1.11266,0.22158,0.90593,0.91123,0.20429,0.6424,31.0,0.0861111111111111,0.8611111111111112,0.0,0.6961851851851851,0.6961851851851851,0.715,0.715,27.0,27.0,0.0,0.576116538224972,0.576116538224972,0.0,0.5933333333333333,0.5933333333333333,555.3333333333334,179.66666666666666,375.6666666666667,0.8939923037675848,0.3421475561814203,232.66666666666666,55.0,177.66666666666666,2.3930699504423973,0.4054899753958705,3.7222,-0.0004266700597764566,-0.3684,-0.3684,3.7222,1.794117647058675e-05,-0.3684,-0.3684,0.04641083333333334,0.9535891666666667,0.9592825,0.010747833333333333,0.029969833333333334,0.99
A0A7U7IED2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,143.0,0.0,0.0,1.0,0.0,9.0,82.0,77.0,1183.0,2.0,0.0,0.0,0.0,0.0,0.37633333333333335,0.0,10.005799755799757,61.333333333333336,1.0,0.5,0.7319666666666667,0.08376666666666666,0.078,0.0944,0.011866666666666666,0.0,0.9739518796516015,5.73435,0.37282,1.30378,1.5853451335311572,0.1367641543026706,0.6255151038575668,1.39685,0.12604,0.61565,0.90067,0.09781,0.07948,337.0,0.0374064837905236,0.4613466334164589,0.485453034081463,0.6991052631578948,0.6991052631578948,0.6915,0.6915,38.0,38.0,0.0,0.5747949579349355,0.5747949579349355,0.0,0.58,0.58,1084.6666666666667,368.0,716.6666666666666,0.8746081077513096,0.3580932716745884,577.0,110.0,467.0,2.500707993445564,0.34848901051546904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08490333333333333,0.9150966666666666,0.9143043333333333,0.002976,0.08271966666666666,0.99
Q1XG18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,81.0,80.0,281.0,2.0,0.0,0.0,0.0,-0.5,-0.3656,0.0,6.633333333333335,3.2,1.0,0.991,0.0061600000000000005,0.0001,0.2949,0.64178,0.05678,0.00031999999999999997,0.9430604982206404,4.39657,0.65831,0.98757,1.8090332608695647,0.3595184782608696,0.528175652173913,1.699885,0.346915,0.520235,0.90988,0.25569,0.22559,46.0,0.4343434343434343,0.3400673400673401,0.1717171717171717,0.6575,0.6575,0.6545000000000001,0.6545000000000001,12.0,12.0,0.0,0.5696556776556776,0.5696556776556776,0.0,0.57,0.57,358.0,104.8,253.2,0.9576128833162547,0.32461818719372815,183.8,51.8,132.0,2.2739657940563895,0.4079019554089511,7.4164,-4.4128113878989614e-05,-0.1344,-0.1344,7.4164,-4.4128113878989614e-05,-0.1344,-0.1344,0.0008646000000000001,0.9991353999999999,0.999373,4.06e-05,0.0005864,0.99
A0A6B3J2A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,147.0,0.0,0.0,1.0,0.0,8.0,81.0,82.0,242.0,2.0,0.0,0.0,0.0,0.5,1.2141666666666666,0.3333333333333333,10.703787878787878,9.5,1.0,0.9805,0.0003,0.04281666666666667,0.00155,0.9381499999999999,0.01693333333333333,0.00025,0.9414909879597322,3.65925,0.6888,1.02253,1.627683870967742,0.3999990322580645,0.521491935483871,1.4345599999999998,0.372545,0.53006,0.90391,0.29711,0.13359,62.0,0.183206106870229,0.4541984732824427,0.2862595419847328,0.7136153846153847,0.7136153846153847,0.702,0.702,13.0,13.0,0.0,0.5303240905253552,0.5303240905253552,0.0,0.5316666666666667,0.5316666666666667,224.66666666666666,61.166666666666664,163.5,0.9783243372585929,0.31175770118273477,115.33333333333333,29.833333333333332,85.5,2.220237172420114,0.40687549799098366,4.967,-3.663793103450792e-05,-0.2005,-0.2005,4.967,-3.663793103450792e-05,-0.2005,-0.2005,0.342106,0.657894,0.6624416666666667,0.00013516666666666665,0.33742283333333334,0.99
A0A6B3INW0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,149.0,0.0,0.0,1.0,0.0,8.0,78.0,83.0,242.0,2.0,0.0,0.0,0.0,0.5,1.0775,0.25,10.043386243386243,9.5,1.0,0.7909999999999999,0.0006666666666666666,0.04698333333333333,0.0025,0.9371,0.012433333333333333,0.0002666666666666667,0.9465389521847398,2.90806,0.54315,0.97959,1.5568331746031745,0.3691219047619047,0.5138012698412698,1.47304,0.35833,0.49585,0.9161,0.2866,0.1236,63.0,0.2480916030534351,0.3778625954198473,0.2977099236641221,0.722,0.722,0.7124999999999999,0.7124999999999999,14.0,14.0,0.0,0.5360912294000529,0.5360912294000529,0.0,0.5366666666666667,0.5366666666666667,231.0,64.0,167.0,0.9512522788817672,0.31901252662783625,114.16666666666667,32.666666666666664,81.5,2.184327885790133,0.4164692020249767,3.1864,-0.0004279852230746869,-0.5388,-0.5388,3.1864,-9.565217391273849e-06,-0.5388,-0.5388,0.6514086666666666,0.3485913333333333,0.4064646666666667,0.0007136666666666667,0.5928223333333333,0.99
A0A641AAF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,149.0,0.0,0.0,1.0,0.0,8.0,77.0,85.0,232.0,2.0,0.0,0.0,0.0,0.4166666666666667,0.544,0.0,8.362499999999999,5.833333333333333,1.0,0.946,0.017766666666666667,3.3333333333333335e-05,0.0059499999999999996,0.9758999999999999,0.0003,5e-05,0.8705963576653232,2.85856,0.58869,1.05695,1.5090991666666669,0.3928675,0.620367,1.463805,0.386295,0.6064849999999999,0.92453,0.30804,0.13473,60.0,0.1944444444444444,0.4166666666666667,0.3095238095238095,0.6778571428571428,0.6778571428571428,0.703,0.703,14.0,14.0,0.0,0.5553078955797566,0.5553078955797566,0.0,0.5541666666666667,0.5541666666666667,318.6666666666667,101.66666666666667,217.0,0.9025691519444599,0.32456843976743194,145.83333333333334,35.166666666666664,110.66666666666667,2.358008007482756,0.4187973342429369,3.7801,-4.181034482759955e-05,-0.331,-0.331,3.7801,-4.181034482759955e-05,-0.331,-0.331,0.04647716666666666,0.9535228333333333,0.951043,0.020934333333333333,0.02802316666666667,0.99
A0A0Y9RFD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,140.0,0.0,-1.0,1.0,0.0,9.0,87.0,73.0,619.0,2.0,0.0,0.0,0.0,-0.5,0.051666666666666666,0.5,21.74848484848485,11.166666666666666,1.0,0.995,0.0004,0.0,0.0001,0.9994999999999999,0.0,0.0,0.9563812600969306,3.93577,0.3078,1.03402,1.4529995683453238,0.1549278417266187,0.7541096402877698,1.25019,0.14244,0.79339,0.90068,0.12092,0.0696,139.0,0.244131455399061,0.6181533646322379,0.1064162754303599,0.6526818181818181,0.6526818181818181,0.608,0.608,22.0,22.0,0.0,0.5576486633933443,0.5576486633933443,0.0,0.56,0.56,555.0,169.83333333333334,385.1666666666667,0.9307137582748378,0.32165495245419057,258.5,57.666666666666664,200.83333333333334,2.3799414579264586,0.3779270747436489,10.0996,-4.539579967689441e-05,-0.0989,-0.0989,10.0996,-4.539579967689441e-05,-0.0989,-0.0989,0.042424333333333335,0.9575756666666666,0.9310161666666666,7.183333333333334e-05,0.06891183333333334,0.99
A0A0E8JWI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,146.0,0.0,0.0,1.0,0.0,8.0,81.0,80.0,388.0,2.0,0.0,0.0,0.0,-0.5,-0.294,0.0,8.32824074074074,8.833333333333334,1.0,0.983,0.00031666666666666665,0.0,0.0,0.9996,0.0,0.0,0.9355670103092782,3.42123,0.46323,1.05636,1.776281408450704,0.2924647887323943,0.580498309859155,1.61623,0.27585,0.53905,0.92758,0.20436,0.12023,71.0,0.2009803921568627,0.4950980392156863,0.2573529411764705,0.6758333333333333,0.6758333333333333,0.6475,0.6475,18.0,18.0,0.0,0.5853991228070176,0.5853991228070176,0.0,0.6,0.6,470.3333333333333,144.33333333333334,326.0,0.9190964843458116,0.3346794241517069,227.83333333333334,59.833333333333336,168.0,2.3493455280835254,0.4148069612016981,5.3639,4.6907216494839766e-05,-0.1859,-0.1859,5.3639,4.6907216494839766e-05,-0.1859,-0.1859,0.005340833333333333,0.9946591666666666,0.9976805,0.0001545,0.0021648333333333333,0.99
A0AAX2JZY5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,142.0,0.0,0.0,1.0,0.0,9.0,82.0,77.0,996.0,2.0,0.0,0.0,0.0,0.0,0.37633333333333335,0.0,10.005799755799757,61.333333333333336,1.0,0.5,0.7319666666666667,0.08376666666666666,0.078,0.0944,0.011866666666666666,0.0,0.9739518796516015,7.24686,0.46785,1.29488,1.6420283455882354,0.1420230514705882,0.6235121323529412,1.427295,0.12954,0.613225,0.90952,0.09944,0.10222,272.0,0.0413385826771653,0.468503937007874,0.4704724409448819,0.7213703703703703,0.7213703703703703,0.711,0.711,27.0,27.0,0.0,0.5747949579349355,0.5747949579349355,0.0,0.58,0.58,1084.6666666666667,368.0,716.6666666666666,0.8746081077513096,0.3580932716745884,577.0,110.0,467.0,2.500707993445564,0.34848901051546904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08490333333333333,0.9150966666666666,0.9143043333333333,0.002976,0.08271966666666666,0.99
A0A0U1MMC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,146.0,0.0,0.0,1.0,0.0,8.0,78.0,81.0,759.0,2.0,0.0,0.0,0.0,-0.5,-0.39916666666666667,0.0,9.333333333333334,6.0,1.0,0.9985,0.0,0.0,0.9997166666666667,0.0,0.0002,0.0,0.4743083003952569,7.04541,0.49515,1.0725,1.898095107913669,0.1750661870503597,0.6009802158273382,1.52974,0.15216,0.6101,0.90032,0.11302,0.13052,139.0,0.6161745827984596,0.2259306803594351,0.1322207958921694,0.7303888888888889,0.7303888888888889,0.7224999999999999,0.7224999999999999,18.0,18.0,0.0,0.5831513537505548,0.5831513537505548,0.0,0.59,0.59,1093.5,307.8333333333333,785.6666666666666,0.9500219820767485,0.31657614657795846,341.1666666666667,62.333333333333336,278.8333333333333,2.3873907659855127,0.3845822956839571,19.4423,-3.320158102767062e-05,-0.0514,-0.0514,19.4423,-3.320158102767062e-05,-0.0514,-0.0514,0.088848,0.911152,0.9888210000000001,0.000395,0.010784,0.99
A0AAX2MNS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,146.0,0.0,0.0,1.0,0.0,8.0,81.0,79.0,388.0,2.0,0.0,0.0,0.0,-0.5,-0.294,0.0,8.32824074074074,8.833333333333334,1.0,0.983,0.00031666666666666665,0.0,0.0,0.9996,0.0,0.0,0.9355670103092782,3.11094,0.42917,1.03344,1.6637372222222222,0.2797930555555555,0.59617,1.57879,0.2710249999999999,0.57607,0.93912,0.205,0.1116,72.0,0.1936274509803921,0.5024509803921569,0.2549019607843137,0.6562727272727272,0.6562727272727272,0.631,0.631,22.0,22.0,0.0,0.5853991228070176,0.5853991228070176,0.0,0.6,0.6,470.3333333333333,144.33333333333334,326.0,0.9190964843458116,0.3346794241517069,227.83333333333334,59.833333333333336,168.0,2.3493455280835254,0.4148069612016981,5.3639,4.6907216494839766e-05,-0.1859,-0.1859,5.3639,4.6907216494839766e-05,-0.1859,-0.1859,0.005340833333333333,0.9946591666666666,0.9976805,0.0001545,0.0021648333333333333,0.99
A0AAJ5CU77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,81.0,78.0,339.0,2.0,0.0,0.0,0.0,-0.5,-0.34933333333333333,0.0,17.166666666666668,4.0,1.0,0.942,0.0001,0.0,0.0,0.99975,0.0001,0.0,0.9142433657409832,5.55549,0.74992,0.98194,2.0693665217391306,0.3586969565217391,0.5408940579710145,1.77436,0.32559,0.52725,0.92916,0.23074,0.10359,69.0,0.0417827298050139,0.4094707520891364,0.4930362116991643,0.715,0.715,0.6955,0.6955,12.0,12.0,0.0,0.6014416063962892,0.6014416063962892,0.0,0.6116666666666667,0.6116666666666667,354.8333333333333,103.0,251.83333333333334,0.8970049319108163,0.335127519853664,164.33333333333334,36.833333333333336,127.5,2.3547649519317226,0.4085684034454031,3.8883,2.573964497043108e-05,-0.3404,-0.3404,3.8883,2.573964497043108e-05,-0.3404,-0.3404,0.4340466666666667,0.5659533333333333,0.8155361666666666,0.07762266666666667,0.10684066666666665,0.99
A0AAQ1CLX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,143.0,0.0,0.0,1.0,0.0,8.0,79.0,79.0,822.0,2.0,0.0,0.0,0.0,-0.5,-0.215,0.08333333333333333,5.266666666666667,6.0,1.0,0.992,0.0,0.0,0.9997333333333334,0.0001,0.0002,0.0,0.4002433090024331,4.96035,0.35266,1.14215,1.859155759162304,0.1636698952879581,0.6138025654450262,1.60416,0.14813,0.63578,0.902,0.10534,0.07534,191.0,0.6413301662707839,0.2553444180522565,0.0795724465558194,0.7129,0.7129,0.6799999999999999,0.6799999999999999,20.0,20.0,0.0,0.5838513513513514,0.5838513513513514,0.0,0.5858333333333333,0.5858333333333333,1074.6666666666667,317.6666666666667,757.0,0.9380750787213179,0.32502406717664184,302.5,64.83333333333333,237.66666666666666,2.467637062754715,0.3839172910156619,7.8838,-1.3260340632611636e-05,-0.1267,-0.1267,7.8838,-1.3260340632611636e-05,-0.1267,-0.1267,0.427408,0.572592,0.7081585,0.015335166666666665,0.2765065,0.99
A0A2S6DCI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,131.0,0.0,0.0,0.0,0.0,8.0,85.0,65.0,166.0,2.0,0.0,0.0,0.0,-0.5,-0.11016666666666668,0.0,13.5,3.0,1.0,0.9845,0.0010166666666666668,0.0,0.0,0.9989833333333333,0.0,0.0,0.836850469362111,2.66873,0.59287,0.93138,1.6816204166666666,0.45586625,0.51207125,1.58899,0.44301,0.50044,0.92981,0.35152,0.08739,24.0,0.1182795698924731,0.6021505376344086,0.1720430107526881,0.6472727272727273,0.6472727272727273,0.572,0.572,11.0,11.0,0.0,0.5880055805090513,0.5880055805090513,0.0,0.6033333333333334,0.6033333333333334,134.0,45.5,88.5,0.8974880081385788,0.3279896329521858,60.333333333333336,14.0,46.333333333333336,2.6506149937685746,0.3280255430447704,6.0607,-0.024499976196579638,-0.1753,-0.1753,6.0607,-3.8554216867481686e-05,-0.1753,-0.1753,0.029377666666666667,0.9706223333333334,0.9922191666666667,0.0004088333333333333,0.007372,0.99
A0A166LCU2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,134.0,0.0,0.0,0.0,0.0,8.0,87.0,67.0,255.0,2.0,0.0,0.0,0.0,-0.5,0.30633333333333335,0.5,26.230952380952377,5.0,1.0,0.996,0.004366666666666667,0.0,0.0,0.9956333333333333,0.0,0.0,0.8983016630075453,2.76565,0.46336,1.03533,1.3947036585365853,0.3141034146341463,0.6853782926829268,1.18874,0.29168,0.7283,0.91475,0.26185,0.25602,41.0,0.1054545454545454,0.6509090909090909,0.1709090909090909,0.706,0.706,0.7115,0.7115,18.0,18.0,0.0,0.5365392680290982,0.5365392680290982,0.0,0.545,0.545,276.1666666666667,90.5,185.66666666666666,0.8544627863247666,0.3450924853167041,136.5,39.833333333333336,96.66666666666667,2.3110291685472535,0.377739685096286,11.2251,3.568627450979825e-05,-0.0887,-0.0887,11.2251,3.568627450979825e-05,-0.0887,-0.0887,0.005233833333333333,0.9947661666666666,0.9990969999999999,4e-06,0.000899,0.99
A0AAJ4YW98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,140.0,0.0,0.0,1.0,0.0,8.0,79.0,73.0,279.0,2.0,0.0,0.0,0.0,-0.5,0.17800000000000002,0.5,23.433333333333334,5.0,1.0,0.9925,0.06988333333333334,0.0,0.00036666666666666667,0.9291833333333334,0.00021666666666666666,0.0003,0.913978494623656,3.73223,0.54013,1.05458,1.785346923076923,0.3373997435897436,0.5944753846153846,1.54248,0.31211,0.59641,0.91058,0.24631,0.08568,39.0,0.1371237458193979,0.6822742474916388,0.1137123745819397,0.7057333333333333,0.7057333333333333,0.735,0.735,15.0,15.0,0.0,0.6284378843788437,0.6284378843788437,0.0,0.6283333333333333,0.6283333333333333,403.3333333333333,143.0,260.3333333333333,0.8681891086673041,0.3619987930911326,209.66666666666666,45.166666666666664,164.5,2.3345148965220726,0.39978384470330147,8.2767,-1.1469534050173225e-05,-0.1204,-0.1204,8.2767,-1.1469534050173225e-05,-0.1204,-0.1204,0.004008333333333333,0.9959916666666667,0.9971148333333333,0.0005639999999999999,0.002320833333333333,0.99
A0AAE8PC26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,148.0,0.0,0.0,1.0,0.0,8.0,77.0,83.0,242.0,2.0,0.0,0.0,0.0,0.4166666666666667,1.2105,0.3333333333333333,8.895833333333334,8.666666666666666,1.0,0.979,0.0002666666666666667,0.10975,0.010716666666666666,0.8688333333333333,0.010116666666666668,0.0003333333333333333,0.7708710199931424,3.24609,0.62452,0.99733,1.5519431034482758,0.3865803448275862,0.5102170689655172,1.4220350000000002,0.3683349999999999,0.5196700000000001,0.90259,0.29538,0.13558,58.0,0.183206106870229,0.4618320610687023,0.2824427480916031,0.7066923076923077,0.7066923076923077,0.699,0.699,13.0,13.0,0.0,0.5237261749144103,0.5237261749144103,0.0,0.5258333333333334,0.5258333333333334,200.16666666666666,57.833333333333336,142.33333333333334,0.9541391012945293,0.3269343060490053,102.16666666666667,27.0,75.16666666666667,2.303366445776986,0.38779029517329316,4.8067,-1.4049586776846949e-05,-0.2072,-0.2072,4.8067,-1.4049586776846949e-05,-0.2072,-0.2072,0.36568116666666667,0.6343188333333334,0.6656585,0.002294833333333333,0.33204649999999997,0.99
W8UA89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,146.0,0.0,0.0,1.0,0.0,8.0,78.0,81.0,759.0,2.0,0.0,0.0,0.0,-0.5,-0.39916666666666667,0.0,9.333333333333334,6.0,1.0,0.9985,0.0,0.0,0.9997166666666667,0.0,0.0002,0.0,0.4743083003952569,6.58227,0.46646,1.05551,1.927507573529412,0.1769273529411764,0.5979008088235294,1.63873,0.158965,0.6021749999999999,0.90249,0.11317,0.12485,136.0,0.6154838709677419,0.2335483870967742,0.1303225806451612,0.736,0.736,0.726,0.726,15.0,15.0,0.0,0.5831513537505548,0.5831513537505548,0.0,0.59,0.59,1093.5,307.8333333333333,785.6666666666666,0.9500219820767485,0.31657614657795846,341.1666666666667,62.333333333333336,278.8333333333333,2.3873907659855127,0.3845822956839571,19.4423,-3.320158102767062e-05,-0.0514,-0.0514,19.4423,-3.320158102767062e-05,-0.0514,-0.0514,0.088848,0.911152,0.9888210000000001,0.000395,0.010784,0.99
A0A166DEL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,145.0,0.0,0.0,1.0,0.0,8.0,81.0,78.0,341.0,2.0,0.0,0.0,0.0,0.0,0.332,0.08333333333333333,17.958278867102397,16.166666666666668,1.0,0.928,0.6246333333333333,0.00011666666666666667,5e-05,0.3725,0.0024333333333333334,0.0002666666666666667,0.92356678741878,2.01582,0.30178,1.05625,1.273785945945946,0.2369545945945946,0.9119424324324324,1.18582,0.22927,0.91689,0.93274,0.20716,0.56015,37.0,0.0803324099722991,0.8642659279778393,0.002770083102493,0.7110869565217391,0.7110869565217391,0.71,0.71,23.0,23.0,0.0,0.576116538224972,0.576116538224972,0.0,0.5933333333333333,0.5933333333333333,555.3333333333334,179.66666666666666,375.6666666666667,0.8939923037675848,0.3421475561814203,232.66666666666666,55.0,177.66666666666666,2.3930699504423973,0.4054899753958705,3.7222,-0.0004266700597764566,-0.3684,-0.3684,3.7222,1.794117647058675e-05,-0.3684,-0.3684,0.04641083333333334,0.9535891666666667,0.9592825,0.010747833333333333,0.029969833333333334,0.99
