antigen129|P63980|CP002114.3|mhcii|seq1	antigen129|P63980|CP002114.3|mhcii|seq1
antigen129|P63980|CP002114.3|mhcii|seq2136	antigen129|P63980|CP002114.3|mhcii|seq3220
antigen129|P63980|CP002114.3|mhcii|seq2136	antigen129|P63980|CP002114.3|mhcii|seq2133
antigen129|P63980|CP002114.3|mhcii|seq2136	antigen129|P63980|CP002114.3|mhcii|seq2134
antigen129|P63980|CP002114.3|mhcii|seq2136	antigen129|P63980|CP002114.3|mhcii|seq2135
antigen129|P63980|CP002114.3|mhcii|seq2136	antigen129|P63980|CP002114.3|mhcii|seq2137
antigen129|P63980|CP002114.3|mhcii|seq2232	antigen129|P63980|CP002114.3|mhcii|seq2232
antigen129|P63980|CP002114.3|mhcii|seq2232	antigen129|P63980|CP002114.3|mhcii|seq2233
antigen129|P63980|CP002114.3|mhcii|seq3544	antigen129|P63980|CP002114.3|mhcii|seq3544
antigen129|P63980|CP002114.3|mhcii|seq3544	antigen129|P63980|CP002114.3|mhcii|seq3543
antigen129|P63980|CP002114.3|mhcii|seq3544	antigen129|P63980|CP002114.3|mhcii|seq3545
antigen129|P63980|CP002114.3|mhcii|seq3544	antigen129|P63980|CP002114.3|mhcii|seq2854
antigen129|P63980|CP002114.3|mhcii|seq3544	antigen129|P63980|CP002114.3|mhcii|seq2852
antigen129|P63980|CP002114.3|mhcii|seq3544	antigen129|P63980|CP002114.3|mhcii|seq2853
antigen129|P63980|CP002114.3|mhcii|seq3544	antigen129|P63980|CP002114.3|mhcii|seq6830
antigen129|P63980|CP002114.3|mhcii|seq3544	antigen129|P63980|CP002114.3|mhcii|seq6829
antigen129|P63980|CP002114.3|mhcii|seq3544	antigen129|P63980|CP002114.3|mhcii|seq3259
antigen129|P63980|CP002114.3|mhcii|seq3544	antigen129|P63980|CP002114.3|mhcii|seq3257
antigen129|P63980|CP002114.3|mhcii|seq3544	antigen129|P63980|CP002114.3|mhcii|seq3258
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq3768
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq6756
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq6754
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq6755
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq3017
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq3018
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq3097
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq3096
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq3098
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq3099
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq3100
antigen129|P63980|CP002114.3|mhcii|seq3768	antigen129|P63980|CP002114.3|mhcii|seq3769
antigen129|P63980|CP002114.3|mhcii|seq4440	antigen129|P63980|CP002114.3|mhcii|seq4440
antigen129|P63980|CP002114.3|mhcii|seq4440	antigen129|P63980|CP002114.3|mhcii|seq1443
antigen129|P63980|CP002114.3|mhcii|seq4440	antigen129|P63980|CP002114.3|mhcii|seq1308
antigen129|P63980|CP002114.3|mhcii|seq4440	antigen129|P63980|CP002114.3|mhcii|seq1440
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq4920
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3953
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3937
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3938
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3939
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3940
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3941
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3942
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3949
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq782
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3950
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq783
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3951
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq784
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3952
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq785
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq786
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3954
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq787
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3955
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq788
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq2648
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq2649
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq4921
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq826
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq2650
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq4922
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq827
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq2043
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq5420
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq2651
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq4923
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq828
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq2044
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq5421
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq4924
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq2045
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq5422
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq4925
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq2046
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq5423
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq4926
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq2047
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq5424
antigen129|P63980|CP002114.3|mhcii|seq4920	antigen129|P63980|CP002114.3|mhcii|seq3936
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq5400
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq5398
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq5399
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq5401
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq2205
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq6225
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq5611
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq6223
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq6224
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq6226
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq1496
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq1495
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq2203
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq2202
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq2204
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq1948
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq1947
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq1949
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq1950
antigen129|P63980|CP002114.3|mhcii|seq5400	antigen129|P63980|CP002114.3|mhcii|seq1951
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq121
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq6212
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq705
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq706
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq707
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq708
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq702
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq703
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq704
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1697
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq6209
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq6210
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq6211
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq5093
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq6213
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq5094
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq5095
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq6215
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq6214
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq6216
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq6217
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq6218
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq5097
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq5096
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq5098
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq5099
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq5100
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq3499
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq3500
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1005
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1002
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1003
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1004
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1006
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1007
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1008
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq3501
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq3502
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq3503
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1693
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1694
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1695
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq1696
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq2323
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq122
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq2322
antigen129|P63980|CP002114.3|mhcii|seq121	antigen129|P63980|CP002114.3|mhcii|seq120
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq857
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2061
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2785
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2786
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2787
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2057
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2058
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2059
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2060
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2062
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2063
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq5142
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq5143
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq3352
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq4952
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq5144
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq3353
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq4953
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq5145
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2522
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq3354
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq4954
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2523
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq3355
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2524
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2525
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2526
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2782
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq863
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2783
antigen129|P63980|CP002114.3|mhcii|seq857	antigen129|P63980|CP002114.3|mhcii|seq2784
antigen129|P63980|CP002114.3|mhcii|seq985	antigen129|P63980|CP002114.3|mhcii|seq985
antigen129|P63980|CP002114.3|mhcii|seq985	antigen129|P63980|CP002114.3|mhcii|seq5744
antigen129|P63980|CP002114.3|mhcii|seq985	antigen129|P63980|CP002114.3|mhcii|seq986
antigen129|P63980|CP002114.3|mhcii|seq985	antigen129|P63980|CP002114.3|mhcii|seq5745
antigen129|P63980|CP002114.3|mhcii|seq1465	antigen129|P63980|CP002114.3|mhcii|seq1465
antigen129|P63980|CP002114.3|mhcii|seq1977	antigen129|P63980|CP002114.3|mhcii|seq1977
antigen129|P63980|CP002114.3|mhcii|seq1977	antigen129|P63980|CP002114.3|mhcii|seq5849
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2073
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq1997
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq1994
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq1995
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq1996
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq1999
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2000
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2069
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2070
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2071
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq3064
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2809
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2810
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq3068
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq6477
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq6478
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq6574
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq6479
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq6575
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq6480
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq6576
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2001
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq6577
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq6578
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq6579
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq4600
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq3065
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2074
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq3066
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2075
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2811
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq3067
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq4667
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2812
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2813
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq3069
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2814
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq3070
antigen129|P63980|CP002114.3|mhcii|seq2073	antigen129|P63980|CP002114.3|mhcii|seq2815
antigen129|P63980|CP002114.3|mhcii|seq3513	antigen129|P63980|CP002114.3|mhcii|seq3513
antigen129|P63980|CP002114.3|mhcii|seq3513	antigen129|P63980|CP002114.3|mhcii|seq5984
antigen129|P63980|CP002114.3|mhcii|seq3513	antigen129|P63980|CP002114.3|mhcii|seq3514
antigen129|P63980|CP002114.3|mhcii|seq3513	antigen129|P63980|CP002114.3|mhcii|seq5985
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq3673
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq3674
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq6385
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1548
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq6384
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1554
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq709
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq710
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq711
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq712
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq713
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1897
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1898
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1899
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1900
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1549
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1901
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1550
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1551
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1552
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1009
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1553
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1010
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq6386
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1011
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq6387
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1012
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1013
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq1014
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq3675
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq3676
antigen129|P63980|CP002114.3|mhcii|seq3673	antigen129|P63980|CP002114.3|mhcii|seq3677
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4857
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4855
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4856
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4858
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4859
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4860
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4196
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq6003
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4193
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq6000
antigen129|P63980|CP002114.3|mhcii|seq4857	antigen129|P63980|CP002114.3|mhcii|seq4194
