antigen128|Q7A0H9|CP002114.3|mhcii|seq1	antigen128|Q7A0H9|CP002114.3|mhcii|seq1
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq892
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq890
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq891
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq893
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq894
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq2493
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq2491
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq2492
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq2494
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq1375
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq2000
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq2001
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq1372
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq1373
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq1374
antigen128|Q7A0H9|CP002114.3|mhcii|seq442	antigen128|Q7A0H9|CP002114.3|mhcii|seq2495
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq826
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq823
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq824
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq825
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq827
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq828
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq829
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1588
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1585
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1586
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1587
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1589
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1590
antigen128|Q7A0H9|CP002114.3|mhcii|seq826	antigen128|Q7A0H9|CP002114.3|mhcii|seq1591
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq1146
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq1148
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq517
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq609
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq2283
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq610
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq2284
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq515
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq516
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq518
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq519
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq1779
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq1780
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq1145
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq606
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq2280
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq607
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq2281
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq608
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq2282
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq640
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq641
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq642
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq643
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq644
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq637
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq638
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq639
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq1781
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq471
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq470
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq472
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq473
antigen128|Q7A0H9|CP002114.3|mhcii|seq1146	antigen128|Q7A0H9|CP002114.3|mhcii|seq1147
antigen128|Q7A0H9|CP002114.3|mhcii|seq1434	antigen128|Q7A0H9|CP002114.3|mhcii|seq1434
antigen128|Q7A0H9|CP002114.3|mhcii|seq1434	antigen128|Q7A0H9|CP002114.3|mhcii|seq2329
antigen128|Q7A0H9|CP002114.3|mhcii|seq1914	antigen128|Q7A0H9|CP002114.3|mhcii|seq1914
antigen128|Q7A0H9|CP002114.3|mhcii|seq91	antigen128|Q7A0H9|CP002114.3|mhcii|seq91
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1947
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2258
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1127
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1934
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2062
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1935
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2063
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1936
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2064
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1937
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2065
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1938
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2066
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2067
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2068
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2485
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2486
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2487
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1944
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2255
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2488
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1945
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2256
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2489
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1946
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2257
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2490
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1948
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2259
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1949
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2260
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1950
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2261
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq1951
antigen128|Q7A0H9|CP002114.3|mhcii|seq1947	antigen128|Q7A0H9|CP002114.3|mhcii|seq2262
antigen128|Q7A0H9|CP002114.3|mhcii|seq2043	antigen128|Q7A0H9|CP002114.3|mhcii|seq2043
antigen128|Q7A0H9|CP002114.3|mhcii|seq2043	antigen128|Q7A0H9|CP002114.3|mhcii|seq1025
antigen128|Q7A0H9|CP002114.3|mhcii|seq2043	antigen128|Q7A0H9|CP002114.3|mhcii|seq2042
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq188
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq187
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq260
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq3
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq259
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq2
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq1572
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq1570
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq1571
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq1573
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq1358
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq1359
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq1743
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq1744
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq1745
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq1746
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq2422
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq2423
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq2424
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq185
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq729
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq2425
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq186
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq730
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq264
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq7
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq261
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq4
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq262
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq5
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq231
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq263
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq6
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq232
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq233
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq265
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq8
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq234
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq266
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq9
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq235
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq267
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq907
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq908
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq909
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq910
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq911
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq912
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq906
antigen128|Q7A0H9|CP002114.3|mhcii|seq188	antigen128|Q7A0H9|CP002114.3|mhcii|seq905
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq924
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq921
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq923
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq321
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq322
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq274
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2069
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2070
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq320
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq323
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2511
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq160
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq1192
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq1193
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq1194
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2508
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq157
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq493
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2509
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq158
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2510
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq159
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2512
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq161
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq1425
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq1426
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq1427
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq1428
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq922
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq1466
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq1467
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq277
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2073
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq996
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq275
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2071
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq276
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2072
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq279
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2075
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq278
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq2074
antigen128|Q7A0H9|CP002114.3|mhcii|seq924	antigen128|Q7A0H9|CP002114.3|mhcii|seq1468
antigen128|Q7A0H9|CP002114.3|mhcii|seq1884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1884
antigen128|Q7A0H9|CP002114.3|mhcii|seq1884	antigen128|Q7A0H9|CP002114.3|mhcii|seq1885
antigen128|Q7A0H9|CP002114.3|mhcii|seq1884	antigen128|Q7A0H9|CP002114.3|mhcii|seq2236
antigen128|Q7A0H9|CP002114.3|mhcii|seq2012	antigen128|Q7A0H9|CP002114.3|mhcii|seq2012
antigen128|Q7A0H9|CP002114.3|mhcii|seq605	antigen128|Q7A0H9|CP002114.3|mhcii|seq605
antigen128|Q7A0H9|CP002114.3|mhcii|seq605	antigen128|Q7A0H9|CP002114.3|mhcii|seq2279
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq765
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1729
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq79
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1058
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1057
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1059
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1060
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1061
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1056
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1730
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq80
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1177
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1175
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1176
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1178
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1179
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1180
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq762
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq2394
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq2391
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq2392
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq2393
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq2395
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq2396
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq2397
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq763
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq764
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq766
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq1728
antigen128|Q7A0H9|CP002114.3|mhcii|seq765	antigen128|Q7A0H9|CP002114.3|mhcii|seq78
antigen128|Q7A0H9|CP002114.3|mhcii|seq1757	antigen128|Q7A0H9|CP002114.3|mhcii|seq1757
