antigen32|Q5HFH6|BX571857.1|mhcii|seq1	antigen32|Q5HFH6|BX571857.1|mhcii|seq1
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq4019
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq190
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq4020
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq191
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq501
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq502
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq3350
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq503
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq504
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq984
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq986
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq987
antigen32|Q5HFH6|BX571857.1|mhcii|seq985	antigen32|Q5HFH6|BX571857.1|mhcii|seq2587
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq1817
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq6470
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq6471
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq6472
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq6473
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq6474
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq6475
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq557
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq556
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq558
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq559
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq1816
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq1818
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq1819
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq1820
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq1821
antigen32|Q5HFH6|BX571857.1|mhcii|seq1817	antigen32|Q5HFH6|BX571857.1|mhcii|seq1822
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2393
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3500
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5011
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1217
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1218
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1219
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1220
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2154
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq70
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2155
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq71
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2156
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq72
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3468
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2157
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq73
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3469
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2158
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq74
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3470
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2159
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq75
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3471
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5007
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2160
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3472
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5008
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5009
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5010
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5012
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5013
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2390
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5014
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1912
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1913
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1914
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1915
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1916
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1917
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1918
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1215
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq1216
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2837
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5384
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2596
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2597
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2598
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3494
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2599
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3495
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3496
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3497
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3498
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3499
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2834
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5381
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2835
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5382
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2836
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5383
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2838
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5385
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2391
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2839
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq5386
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2392
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq2840
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3737
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3738
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3739
antigen32|Q5HFH6|BX571857.1|mhcii|seq2393	antigen32|Q5HFH6|BX571857.1|mhcii|seq3740
antigen32|Q5HFH6|BX571857.1|mhcii|seq2937	antigen32|Q5HFH6|BX571857.1|mhcii|seq2937
antigen32|Q5HFH6|BX571857.1|mhcii|seq3417	antigen32|Q5HFH6|BX571857.1|mhcii|seq3417
antigen32|Q5HFH6|BX571857.1|mhcii|seq4281	antigen32|Q5HFH6|BX571857.1|mhcii|seq4281
antigen32|Q5HFH6|BX571857.1|mhcii|seq4281	antigen32|Q5HFH6|BX571857.1|mhcii|seq5504
antigen32|Q5HFH6|BX571857.1|mhcii|seq4761	antigen32|Q5HFH6|BX571857.1|mhcii|seq4761
antigen32|Q5HFH6|BX571857.1|mhcii|seq4761	antigen32|Q5HFH6|BX571857.1|mhcii|seq4762
antigen32|Q5HFH6|BX571857.1|mhcii|seq5017	antigen32|Q5HFH6|BX571857.1|mhcii|seq5017
antigen32|Q5HFH6|BX571857.1|mhcii|seq5017	antigen32|Q5HFH6|BX571857.1|mhcii|seq2026
antigen32|Q5HFH6|BX571857.1|mhcii|seq5017	antigen32|Q5HFH6|BX571857.1|mhcii|seq2027
antigen32|Q5HFH6|BX571857.1|mhcii|seq5017	antigen32|Q5HFH6|BX571857.1|mhcii|seq5016
antigen32|Q5HFH6|BX571857.1|mhcii|seq5017	antigen32|Q5HFH6|BX571857.1|mhcii|seq1435
antigen32|Q5HFH6|BX571857.1|mhcii|seq5593	antigen32|Q5HFH6|BX571857.1|mhcii|seq5593
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq6425
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq4328
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq4326
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq4327
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq4331
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq4329
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq4330
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq4332
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq4333
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq783
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq781
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq782
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq784
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq6426
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq6429
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq6427
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq6428
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq6430
antigen32|Q5HFH6|BX571857.1|mhcii|seq6425	antigen32|Q5HFH6|BX571857.1|mhcii|seq5438
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq6777
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq6776
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq5849
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq5641
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq1053
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq6778
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq5853
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq1057
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq5645
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq5854
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq1058
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq5646
antigen32|Q5HFH6|BX571857.1|mhcii|seq6777	antigen32|Q5HFH6|BX571857.1|mhcii|seq2335
antigen32|Q5HFH6|BX571857.1|mhcii|seq346	antigen32|Q5HFH6|BX571857.1|mhcii|seq346
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq538
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq535
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq536
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq537
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq6017
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq6018
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq6015
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq6016
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq6557
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq6556
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq6558
antigen32|Q5HFH6|BX571857.1|mhcii|seq538	antigen32|Q5HFH6|BX571857.1|mhcii|seq6559
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq666
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq2881
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq3841
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq2882
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq3842
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq2883
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq3843
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq2884
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq3844
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq3845
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq1010
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq1011
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq1012
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq1013
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq1014
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq663
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq664
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq665
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq667
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq2107
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq5370
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq668
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq2108
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq5371
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq669
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq2109
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq2879
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq2880
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq4301
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq1541
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq2885
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq4298
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq4299
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq4300
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq6128
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq6129
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq1938
antigen32|Q5HFH6|BX571857.1|mhcii|seq666	antigen32|Q5HFH6|BX571857.1|mhcii|seq1939
antigen32|Q5HFH6|BX571857.1|mhcii|seq826	antigen32|Q5HFH6|BX571857.1|mhcii|seq826
antigen32|Q5HFH6|BX571857.1|mhcii|seq826	antigen32|Q5HFH6|BX571857.1|mhcii|seq5609
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq1114
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq2273
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq2274
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq2275
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq2276
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq2277
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq2280
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq2278
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq2279
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq4394
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq4395
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq4396
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq4397
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq4398
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq4399
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq4400
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq532
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq1110
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq1111
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq5207
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq6551
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq1112
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq5208
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq6552
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq1113
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq5209
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq6553
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq5210
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq6554
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq1115
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq5211
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq6011
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq6555
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq1116
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq5212
antigen32|Q5HFH6|BX571857.1|mhcii|seq1114	antigen32|Q5HFH6|BX571857.1|mhcii|seq6012
