antigen32|Q5HFH6|BX571856.1|mhcii|seq1	antigen32|Q5HFH6|BX571856.1|mhcii|seq1
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq2124
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq1517
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq2125
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq2126
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq1041
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq3185
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq1042
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq3186
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq1043
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq3187
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq3188
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq1045
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq3189
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq1046
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq3190
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq1047
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq1048
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq3228
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq2890
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq3229
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq2891
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq3230
antigen32|Q5HFH6|BX571856.1|mhcii|seq1044	antigen32|Q5HFH6|BX571856.1|mhcii|seq2892
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1620
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2273
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2274
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2275
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2276
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2277
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2278
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2830
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2075
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2589
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2831
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2076
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2590
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2832
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2077
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2591
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1617
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2833
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2078
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2592
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1618
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1619
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq436
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq437
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1621
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq438
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1622
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq439
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1623
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq440
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1624
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq441
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1561
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq442
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1562
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1245
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1246
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq1247
antigen32|Q5HFH6|BX571856.1|mhcii|seq1620	antigen32|Q5HFH6|BX571856.1|mhcii|seq2272
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq1908
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq1907
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq3170
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq33
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq4
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq3169
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq1365
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq2712
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq1909
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq1910
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq2903
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq2904
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq2905
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq2906
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq2907
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq3167
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq32
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq3
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq3168
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq1362
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq2709
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq1906
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq1363
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq2710
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq1364
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq2711
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq2902
antigen32|Q5HFH6|BX571856.1|mhcii|seq1908	antigen32|Q5HFH6|BX571856.1|mhcii|seq3166
antigen32|Q5HFH6|BX571856.1|mhcii|seq181	antigen32|Q5HFH6|BX571856.1|mhcii|seq181
antigen32|Q5HFH6|BX571856.1|mhcii|seq181	antigen32|Q5HFH6|BX571856.1|mhcii|seq2513
antigen32|Q5HFH6|BX571856.1|mhcii|seq1269	antigen32|Q5HFH6|BX571856.1|mhcii|seq1269
antigen32|Q5HFH6|BX571856.1|mhcii|seq1269	antigen32|Q5HFH6|BX571856.1|mhcii|seq2678
antigen32|Q5HFH6|BX571856.1|mhcii|seq2165	antigen32|Q5HFH6|BX571856.1|mhcii|seq2165
antigen32|Q5HFH6|BX571856.1|mhcii|seq2165	antigen32|Q5HFH6|BX571856.1|mhcii|seq2164
antigen32|Q5HFH6|BX571856.1|mhcii|seq2165	antigen32|Q5HFH6|BX571856.1|mhcii|seq1743
antigen32|Q5HFH6|BX571856.1|mhcii|seq2165	antigen32|Q5HFH6|BX571856.1|mhcii|seq1741
antigen32|Q5HFH6|BX571856.1|mhcii|seq2165	antigen32|Q5HFH6|BX571856.1|mhcii|seq1742
antigen32|Q5HFH6|BX571856.1|mhcii|seq2165	antigen32|Q5HFH6|BX571856.1|mhcii|seq1746
antigen32|Q5HFH6|BX571856.1|mhcii|seq2165	antigen32|Q5HFH6|BX571856.1|mhcii|seq1407
antigen32|Q5HFH6|BX571856.1|mhcii|seq2165	antigen32|Q5HFH6|BX571856.1|mhcii|seq604
antigen32|Q5HFH6|BX571856.1|mhcii|seq2165	antigen32|Q5HFH6|BX571856.1|mhcii|seq605
antigen32|Q5HFH6|BX571856.1|mhcii|seq2677	antigen32|Q5HFH6|BX571856.1|mhcii|seq2677
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq694
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq695
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq891
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq3201
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq3202
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq611
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq3203
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq612
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq3204
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq534
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq535
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq536
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq537
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq3198
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq3199
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq3200
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq874
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq875
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq889
antigen32|Q5HFH6|BX571856.1|mhcii|seq694	antigen32|Q5HFH6|BX571856.1|mhcii|seq890
antigen32|Q5HFH6|BX571856.1|mhcii|seq950	antigen32|Q5HFH6|BX571856.1|mhcii|seq950
antigen32|Q5HFH6|BX571856.1|mhcii|seq950	antigen32|Q5HFH6|BX571856.1|mhcii|seq1224
antigen32|Q5HFH6|BX571856.1|mhcii|seq950	antigen32|Q5HFH6|BX571856.1|mhcii|seq1225
antigen32|Q5HFH6|BX571856.1|mhcii|seq950	antigen32|Q5HFH6|BX571856.1|mhcii|seq949
antigen32|Q5HFH6|BX571856.1|mhcii|seq950	antigen32|Q5HFH6|BX571856.1|mhcii|seq951
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq1526
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq2089
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq208
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq207
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq1524
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq1525
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq2090
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq209
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq1757
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq639
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq641
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq1761
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq642
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq3110
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq3107
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq3108
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq3109
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq3111
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq3112
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq3113
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq3114
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq2289
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq2286
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq2287
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq2288
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq2290
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq2291
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq2292
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq1527
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq1528
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq636
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq732
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq85
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq637
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq638
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq1758
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq1759
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq640
antigen32|Q5HFH6|BX571856.1|mhcii|seq1526	antigen32|Q5HFH6|BX571856.1|mhcii|seq1760
antigen32|Q5HFH6|BX571856.1|mhcii|seq2134	antigen32|Q5HFH6|BX571856.1|mhcii|seq2134
antigen32|Q5HFH6|BX571856.1|mhcii|seq2134	antigen32|Q5HFH6|BX571856.1|mhcii|seq2135
antigen32|Q5HFH6|BX571856.1|mhcii|seq3062	antigen32|Q5HFH6|BX571856.1|mhcii|seq3062
antigen32|Q5HFH6|BX571856.1|mhcii|seq3062	antigen32|Q5HFH6|BX571856.1|mhcii|seq284
antigen32|Q5HFH6|BX571856.1|mhcii|seq3062	antigen32|Q5HFH6|BX571856.1|mhcii|seq2059
antigen32|Q5HFH6|BX571856.1|mhcii|seq3062	antigen32|Q5HFH6|BX571856.1|mhcii|seq3061
antigen32|Q5HFH6|BX571856.1|mhcii|seq3062	antigen32|Q5HFH6|BX571856.1|mhcii|seq283
antigen32|Q5HFH6|BX571856.1|mhcii|seq3062	antigen32|Q5HFH6|BX571856.1|mhcii|seq3065
antigen32|Q5HFH6|BX571856.1|mhcii|seq3062	antigen32|Q5HFH6|BX571856.1|mhcii|seq287
antigen32|Q5HFH6|BX571856.1|mhcii|seq343	antigen32|Q5HFH6|BX571856.1|mhcii|seq343
antigen32|Q5HFH6|BX571856.1|mhcii|seq343	antigen32|Q5HFH6|BX571856.1|mhcii|seq469
antigen32|Q5HFH6|BX571856.1|mhcii|seq343	antigen32|Q5HFH6|BX571856.1|mhcii|seq470
antigen32|Q5HFH6|BX571856.1|mhcii|seq343	antigen32|Q5HFH6|BX571856.1|mhcii|seq342
antigen32|Q5HFH6|BX571856.1|mhcii|seq919	antigen32|Q5HFH6|BX571856.1|mhcii|seq919
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2455
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2608
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2452
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2605
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2453
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2606
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2454
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2607
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2456
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2609
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2457
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2610
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2458
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2529
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2572
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq253
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1634
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1633
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1635
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1636
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1637
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1631
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1632
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2530
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2573
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq254
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1059
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1057
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1058
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1060
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1061
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1062
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1056
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2531
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1802
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2574
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq255
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2532
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1803
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2575
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq256
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2533
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq257
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1804
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2576
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2534
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq258
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq1805
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2577
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq2535
antigen32|Q5HFH6|BX571856.1|mhcii|seq2455	antigen32|Q5HFH6|BX571856.1|mhcii|seq259
